"TSP","plot","spe.rich","species","litter.biomass","biomass","dist","n.rich","area","litter.biomass.area","SLA","LDMC","C","N","Mg","Ca","K","P","pca.1","pca.2","log.litter.biomass.area","log.biomass"
"12-O27","O27",1,"Choerospondias axillaris",153.24,0.135037533806204,11.7394692220792,1,2,76.62,0.506099939147073,-0.634427103636623,1.15906011761494,-0.639891255891054,1.2653949559983,1.33106357441593,-0.360546624696863,0.144300247930127,-0.57583599780351,-1.75995120924371,4.3388581392725,-2.00220251099228
"105-O6","O6",2,"Quercus serrata",20.16,0.00667072796390071,4,4,1.9873,10.1444170482564,-0.419561966921659,0.372751845282555,-0.562444258629843,-0.181921218916166,-0.93879847366749,-0.301858540763245,-0.348494866756685,-0.0494901669067027,0.753137159122456,0.407564539916713,2.31692350965107,-5.01002628499484
"64-O6","O6",2,"Castanopsis sclerophylla",1.17,0.0214160253131517,6.49596116318638,2,1.7835,0.656013456686291,-0.793261110421511,0.548484501902193,0.0730563893846476,-0.565184262081333,-1.29019330092404,-1.14366771204021,-1.08444010342271,-0.546717076623515,2.13458030053579,0.652660705549414,-0.421573977007144,-3.84361579079094
"66-O6","O6",2,"Quercus serrata",12.01,0.0032509324342766,2.89442719099992,3,2.2657,5.30079004281238,-0.419561966921659,0.372751845282555,-0.562444258629843,-0.181921218916166,-0.93879847366749,-0.301858540763245,-0.348494866756685,-0.0494901669067027,0.753137159122456,0.407564539916713,1.66785587413062,-5.72881342093491
"66-O6","O6",2,"Castanopsis sclerophylla",21.23,0.0268055936733942,3.56109385766658,3,2.2657,9.37017257359756,-0.793261110421511,0.548484501902193,0.0730563893846476,-0.565184262081333,-1.29019330092404,-1.14366771204021,-1.08444010342271,-0.546717076623515,2.13458030053579,0.652660705549414,2.23753151375389,-3.61914469408764
"125-P19","P19",4,"Castanea henryi",130.84,0.0104784966525417,4,5,2.603,50.2650787552824,0.0573982564543668,0.566939652288315,0.850962493812583,-0.0515418541409267,-0.215325048531199,-0.844792286082862,-0.110441701485294,-0.30528407097824,0.946270821450024,0.631828110173487,3.91731057665775,-4.55843005956401
"125-P19","P19",4,"Nyssa sinensis",10.8,0.021473006698121,2.30864075337301,5,2.603,4.14905877833269,0.874203173481146,-1.6796467401564,-0.811864347947366,-0.751878099208842,0.817167382255736,-0.614453820673757,1.11153518272526,0.498367723573847,-1.7092699512758,0.107694495212158,1.42288150811775,-3.84095863506495
"125-P19","P19",4,"Liquidambar formosana",14.2,0.00223015280593588,1.56109385766658,5,2.603,5.45524394928928,1.13042233250773,-1.82945281139861,-0.85488600621468,0.269315026493542,1.46231739917457,0.315983018195864,1.57218691341374,0.660772172346387,-2.94757540913546,-0.199750824626159,1.69657733859479,-6.10568517301649
"102-P26","P26",2,"Quercus serrata",64.77,0.00557540496378098,6.49596116318638,3,2,32.385,-0.462082215743006,1.1012918347825,0.188198751735793,0.642797641502938,-0.597730282127872,-0.216643067960544,-1.18096255116815,-0.00894587916584521,1.16855827099144,0.431301404088746,3.47769535263488,-5.18939032503083
"103-P26","P26",2,"Quercus serrata",27.53,0.00327832266085407,6.97530742003968,3,2,13.765,-0.462082215743006,1.1012918347825,0.188198751735793,0.642797641502938,-0.597730282127872,-0.216643067960544,-1.18096255116815,-0.00894587916584521,1.16855827099144,0.431301404088746,2.62212913859457,-5.72042337127337
"103-P26","P26",2,"Castanopsis sclerophylla",4.8,0.00642528428086506,2.49596116318638,3,2,2.4,-1.09516433893467,0.57404564015662,-0.306192056209752,-0.811800389196436,-1.22038841483247,-1.15779224718623,-1.11891253905374,-0.809456470445217,2.30836602822111,0.404372916070469,0.8754687373539,-5.04751440313064
"w-104-P26","P26",2,"Quercus serrata",30.12,0.00734109559385844,7.61814887851954,3,2,15.06,-0.462082215743006,1.1012918347825,0.188198751735793,0.642797641502938,-0.597730282127872,-0.216643067960544,-1.18096255116815,-0.00894587916584521,1.16855827099144,0.431301404088746,2.71204222237175,-4.91426718402594
"w-104-P26","P26",2,"Castanopsis sclerophylla",7.12,0.00476754166570859,2.70710678118655,3,2,3.56,-1.09516433893467,0.57404564015662,-0.306192056209752,-0.811800389196436,-1.22038841483247,-1.15779224718623,-1.11891253905374,-0.809456470445217,2.30836602822111,0.404372916070469,1.26976054486394,-5.34592448099803
"62-P26","P26",2,"Quercus serrata",12.29,0.00095383851798194,6.09749513537284,3,2,6.145,-0.462082215743006,1.1012918347825,0.188198751735793,0.642797641502938,-0.597730282127872,-0.216643067960544,-1.18096255116815,-0.00894587916584521,1.16855827099144,0.431301404088746,1.815638743018,-6.95501616920624
"62-P26","P26",2,"Castanopsis sclerophylla",92.73,0.000270495029363318,3.37377344785321,3,2,46.365,-1.09516433893467,0.57404564015662,-0.306192056209752,-0.811800389196436,-1.22038841483247,-1.15779224718623,-1.11891253905374,-0.809456470445217,2.30836602822111,0.404372916070469,3.83654486425219,-8.21525683558292
"63-P26","P26",2,"Quercus serrata",4.92,0.013867229772896,4.76416180203951,3,2,2.46,-0.462082215743006,1.1012918347825,0.188198751735793,0.642797641502938,-0.597730282127872,-0.216643067960544,-1.18096255116815,-0.00894587916584521,1.16855827099144,0.431301404088746,0.900161349944271,-4.27822679258523
"63-P26","P26",2,"Castanopsis sclerophylla",38.71,0.0252104374763444,6.26820063885313,3,2,19.355,-1.09516433893467,0.57404564015662,-0.306192056209752,-0.811800389196436,-1.22038841483247,-1.15779224718623,-1.11891253905374,-0.809456470445217,2.30836602822111,0.404372916070469,2.96295078402961,-3.6804971846467
"181-P27","P27",8,"Lithocarpus glaber",2.5,0.0144987202012166,3.60153397218646,7,2,1.25,-0.958062030152278,0.67419454180345,1.04508786779883,-1.25740162758526,-1.33388736617422,-0.336924907743808,-0.86652255051836,-1.28934165161143,2.77458159174337,-0.296480212219998,0.22314355131421,-4.23369489543599
"181-P27","P27",8,"Koelreuteria bipinnata",19.17,0.000960912200356415,2.70710678118655,7,2,9.585,0.217458409875439,0.884404401012625,0.623014174754704,-0.931722841740707,1.16412545412263,0.327265635004252,-0.0472041183549121,0.443241132857812,0.0740320968010114,-0.965051389885718,2.26019937649761,-6.94762751596031
"187-P27","P27",8,"Lithocarpus glaber",8.36,0.0132963433352261,5.37377344785321,5,2,4.18,-0.958062030152278,0.67419454180345,1.04508786779883,-1.25740162758526,-1.33388736617422,-0.336924907743808,-0.86652255051836,-1.28934165161143,2.77458159174337,-0.296480212219998,1.43031124653666,-4.32026621875763
"187-P27","P27",8,"Cyclobalanopsis glauca",27.86,0.00176266559364836,1.56109385766658,5,2,13.93,-1.36382587049997,1.33173911119063,0.54691725547088,-0.552255185616011,-0.621011337858474,0.998976016167028,-1.38726956728099,-0.926804563618839,2.20856702461723,-1.3047874737927,2.63404478779171,-6.34092807384819
"r-21-Q13","Q13",1,"Koelreuteria bipinnata",27.36,0.036771242417034,7.16262782985305,2,1.032,26.5116279069767,0.632441587274502,1.52083192332683,0.639386659172711,0.774152093279484,0.566874085138917,1.55200324558975,-0.279275468405298,1.15714559418811,-0.715133941627906,-0.559037639791935,3.27758342569498,-3.30303919536206
"35-Q16","Q16",1,"Quercus fabri",69.32,0.00528857449672608,11.7394692220792,1,1.6422,42.2116672756059,-0.781643354368087,1.2974855051221,-0.0386803547796707,1.12806732948051,-1.38565624931923,-0.968537543534585,-1.13888574120274,0.405922515681772,1.45378794910339,1.5406300414533,3.74269665855485,-5.24220654074417
"100-Q21","Q21",2,"Quercus fabri",61.86,0.00407732121087942,4.89442719099992,3,1.925,32.1350649350649,-0.953517974362695,1.55945547957911,0.771990780962014,0.568473793475946,-1.36853024658534,-0.704095338040876,-1.30692879749705,-0.502855244968145,2.39106735397316,0.89024236051413,3.46994779951718,-5.50231507216081
"100-Q21","Q21",2,"Cyclobalanopsis glauca",3.67,0.0109144657506878,1.56109385766658,3,1.925,1.90649350649351,-1.41187349121932,1.76753310753215,0.675284744383734,-0.773945821014277,-0.576451418254325,0.562869687636107,-1.32340798968727,-1.49891418400184,2.79084193448088,-1.18464146707089,0.645265694326731,-4.51766623651916
"101-Q21","Q21",2,"Quercus fabri",1.57,0.000141174160175821,4,3,2.0212,0.776766277458935,-0.953517974362695,1.55945547957911,0.771990780962014,0.568473793475946,-1.36853024658534,-0.704095338040876,-1.30692879749705,-0.502855244968145,2.39106735397316,0.89024236051413,-0.2526157750754,-8.86551625123964
"101-Q21","Q21",2,"Cyclobalanopsis glauca",1.26,0.00584410336649666,2.74754689570643,3,2.0212,0.623392044330101,-1.41187349121932,1.76753310753215,0.675284744383734,-0.773945821014277,-0.576451418254325,0.562869687636107,-1.32340798968727,-1.49891418400184,2.79084193448088,-1.18464146707089,-0.47257967347223,-5.14232209762234
"74-Q21","Q21",2,"Cyclobalanopsis glauca",5.11,0.00972702767142386,7.68241420122622,3,1.344,3.80208333333333,-1.41187349121932,1.76753310753215,0.675284744383734,-0.773945821014277,-0.576451418254325,0.562869687636107,-1.32340798968727,-1.49891418400184,2.79084193448088,-1.18464146707089,1.33554916211466,-4.6328469102933
"77-Q21","Q21",2,"Quercus fabri",12.21,0.00101395525316727,2,5,1.6643,7.33641771315268,-0.953517974362695,1.55945547957911,0.771990780962014,0.568473793475946,-1.36853024658534,-0.704095338040876,-1.30692879749705,-0.502855244968145,2.39106735397316,0.89024236051413,1.99285067351207,-6.89389650381322
"77-Q21","Q21",2,"Cyclobalanopsis glauca",7.61,0.03548422621914,5.16262782985305,5,1.6643,4.57249293997476,-1.41187349121932,1.76753310753215,0.675284744383734,-0.773945821014277,-0.576451418254325,0.562869687636107,-1.32340798968727,-1.49891418400184,2.79084193448088,-1.18464146707089,1.52005855726305,-3.33866701310063
"84-Q7","Q7",2,"Lithocarpus glaber",9.05,0.0339551035447202,1.37377344785321,3,1.7024,5.31602443609023,-0.956157142367135,1.12081023765147,1.51611895078091,-0.738734381363892,-0.858934258501675,-0.112639802782492,-0.523708395789476,-0.72160960142328,2.33299466480418,-0.227080194642714,1.67072573754665,-3.38271611095202
"84-Q7","Q7",2,"Koelreuteria bipinnata",18.39,0.00203362838838678,6.30864075337301,3,1.7024,10.8023966165414,-0.597878797820964,1.02686054507077,1.33155956764234,-1.08370959965957,0.13114975745744,-0.531697062795648,-0.804424964419213,0.236695334018289,1.71763913539076,-0.356709530459761,2.37976801845104,-6.1979336979556
"93-Q7","Q7",2,"Lithocarpus glaber",8.59,0.0479845263969535,5.60153397218646,3,1.628,5.27641277641278,-0.956157142367135,1.12081023765147,1.51611895078091,-0.738734381363892,-0.858934258501675,-0.112639802782492,-0.523708395789476,-0.72160960142328,2.33299466480418,-0.227080194642714,1.66324646841582,-3.03687668677571
"94-Q7","Q7",2,"Lithocarpus glaber",36.21,0.0656456922607794,7.86973461103959,3,1.5038,24.0789998670036,-0.956157142367135,1.12081023765147,1.51611895078091,-0.738734381363892,-0.858934258501675,-0.112639802782492,-0.523708395789476,-0.72160960142328,2.33299466480418,-0.227080194642714,3.18134008581576,-2.72348329712985
"166-R16","R16",8,"Castanea henryi",25.46,0.0316970966142782,2,8,1.4964,17.0141673349372,0.695182208633146,0.169466351589888,0.0975012341689075,0.816802529232245,-0.0511525601871208,-0.0384395213235039,0.732946902082743,0.855356814129453,-1.02763604845772,0.889600178910182,2.83404636963741,-3.45153019174842
"166-R16","R16",8,"Nyssa sinensis",14.18,0.00326546745100079,0.666666666666667,8,1.4964,9.47607591553061,1.61471734984229,-1.48966773855227,-0.906615442971476,1.23546616117146,0.607157682082956,0.0618622145888648,1.42985257571778,0.918907866010468,-3.00809094687592,0.93887657471327,2.24877029761213,-5.72435235621042
"166-R16","R16",8,"Liquidambar formosana",26.99,0.0123894837359962,2.70710678118655,8,1.4964,18.0366212242716,0.854972236204141,-1.34568160331884,-0.88260645761457,-0.187410152880023,1.15839243305706,0.621549412759518,0.820834248188778,-0.581243846980987,-1.74009828770268,-0.872309047880251,2.89240420353806,-4.39090725200613
"166-R16","R16",8,"Choerospondias axillaris",99.36,0.0676778086164059,0.707106781186547,8,1.4964,66.3993584603047,1.30420905648184,-1.16817422399463,0.260492387662216,1.19194553678162,1.03656389773495,0.314064134798207,0.904075210305074,1.12298216119261,-2.47137446560468,0.425290098651004,4.19568739469331,-2.69299694280757
"166-R16","R16",8,"Sapium sebiferum",29.89,0.0217888504209355,0.894427190999916,8,1.4964,19.9746057203956,1.06119486778696,-1.68643600039124,-1.73603893467922,1.23324201274409,1.09859909231905,1.38594442339481,1.36759124907516,1.63433985373362,-3.92465098093298,-0.215182572189683,2.99446175280399,-3.82635688860247
"166-R16","R16",8,"Sapindus mukorossi",13.17,0.00991533377346361,1.60153397218646,8,1.4964,8.80112269446672,1.98062206800898,-1.66984613159352,-1.54898969732178,1.96434326277064,1.66180725264767,0.981885414906298,1.98541921749309,2.15683070858578,-4.98908344633133,0.561997965500002,2.17487929226334,-4.61367285409099
"171-R16","R16",8,"Castanea henryi",22.12,0.0200046027772336,0.666666666666667,6,1.424,15.5337078651685,0.695182208633146,0.169466351589888,0.0975012341689075,0.816802529232245,-0.0511525601871208,-0.0384395213235039,0.732946902082743,0.855356814129453,-1.02763604845772,0.889600178910182,2.74301236366435,-3.91179289304435
"171-R16","R16",8,"Liquidambar formosana",9.09,0.00184139750609451,0.894427190999916,6,1.424,6.38342696629214,0.854972236204141,-1.34568160331884,-0.88260645761457,-0.187410152880023,1.15839243305706,0.621549412759518,0.820834248188778,-0.581243846980987,-1.74009828770268,-0.872309047880251,1.8537050951996,-6.29723048146438
"171-R16","R16",8,"Castanopsis sclerophylla",1.19,0.00812884534727392,4,6,1.424,0.835674157303371,-0.674568867658319,0.0756107499820483,0.21451169021036,-0.474609826692437,-1.32436418932406,-1.28823465931797,-0.367231197797386,-0.749111547443944,1.78390834047409,0.910746885658358,-0.179516505866346,-4.81233638921428
"171-R16","R16",8,"Choerospondias axillaris",32.62,0.0965211021267359,0.894427190999916,6,1.424,22.9073033707865,1.30420905648184,-1.16817422399463,0.260492387662216,1.19194553678162,1.03656389773495,0.314064134798207,0.904075210305074,1.12298216119261,-2.47137446560468,0.425290098651004,3.13145578420308,-2.33799361965461
"171-R16","R16",8,"Sapindus mukorossi",19.73,0.0295524184264118,1.37377344785321,6,1.424,13.8553370786517,1.98062206800898,-1.66984613159352,-1.54898969732178,1.96434326277064,1.66180725264767,0.981885414906298,1.98541921749309,2.15683070858578,-4.98908344633133,0.561997965500002,2.62867050704474,-3.52158969663754
"175-R16","R16",8,"Nyssa sinensis",3.58,0.0369934819946576,1.37377344785321,7,1.6038,2.23219852849483,1.61471734984229,-1.48966773855227,-0.906615442971476,1.23546616117146,0.607157682082956,0.0618622145888648,1.42985257571778,0.918907866010468,-3.00809094687592,0.93887657471327,0.802986987021818,-3.29701354416287
"175-R16","R16",8,"Choerospondias axillaris",110.55,0.18256997280654,3.78885438199983,7,1.6038,68.9300411522634,1.30420905648184,-1.16817422399463,0.260492387662216,1.19194553678162,1.03656389773495,0.314064134798207,0.904075210305074,1.12298216119261,-2.47137446560468,0.425290098651004,4.23309209391266,-1.70062176680486
"175-R16","R16",8,"Sapium sebiferum",2.65,0.00355604282382475,2,7,1.6038,1.6523257263998,1.06119486778696,-1.68643600039124,-1.73603893467922,1.23324201274409,1.09859909231905,1.38594442339481,1.36759124907516,1.63433985373362,-3.92465098093298,-0.215182572189683,0.50218382660734,-5.63910691870762
"193-R16","R16",8,"Castanea henryi",1.93,0.000729441166683487,0.707106781186547,8,1.547,1.24757595345831,0.695182208633146,0.169466351589888,0.0975012341689075,0.816802529232245,-0.0511525601871208,-0.0384395213235039,0.732946902082743,0.855356814129453,-1.02763604845772,0.889600178910182,0.221202431325865,-7.22323184207691
"193-R16","R16",8,"Liquidambar formosana",23.38,0.00463599340605891,1.56109385766658,8,1.547,15.1131221719457,0.854972236204141,-1.34568160331884,-0.88260645761457,-0.187410152880023,1.15839243305706,0.621549412759518,0.820834248188778,-0.581243846980987,-1.74009828770268,-0.872309047880251,2.71556338445299,-5.37390477583979
"193-R16","R16",8,"Quercus serrata",0.07,0.000242564316249335,2,8,1.547,0.0452488687782805,1.47858392126626,-0.42125845667413,-0.439884151896178,1.4578884000126,-0.0536446415537374,-0.107902761149141,1.37461400595868,1.23278011113283,-2.30376707299385,1.55464817232024,-3.09557760852371,-8.32424366110504
"193-R16","R16",8,"Castanopsis sclerophylla",3.19,0.0013195453763311,2,8,1.547,2.06205559146736,-0.674568867658319,0.0756107499820483,0.21451169021036,-0.474609826692437,-1.32436418932406,-1.28823465931797,-0.367231197797386,-0.749111547443944,1.78390834047409,0.910746885658358,0.723703345205824,-6.63046801357763
"193-R16","R16",8,"Choerospondias axillaris",86.81,0.197235973313256,2.30864075337301,8,1.547,56.1150614091791,1.30420905648184,-1.16817422399463,0.260492387662216,1.19194553678162,1.03656389773495,0.314064134798207,0.904075210305074,1.12298216119261,-2.47137446560468,0.425290098651004,4.02740425081279,-1.62335443299757
"193-R16","R16",8,"Sapium sebiferum",8.37,0.00384246312591747,0.707106781186547,8,1.547,5.41047188106012,1.06119486778696,-1.68643600039124,-1.73603893467922,1.23324201274409,1.09859909231905,1.38594442339481,1.36759124907516,1.63433985373362,-3.92465098093298,-0.215182572189683,1.68833631291045,-5.56164167897559
"194-R16","R16",8,"Castanea henryi",127.16,0.046425796056817,0.894427190999916,6,1.5402,82.560706401766,0.695182208633146,0.169466351589888,0.0975012341689075,0.816802529232245,-0.0511525601871208,-0.0384395213235039,0.732946902082743,0.855356814129453,-1.02763604845772,0.889600178910182,4.41353385791959,-3.06990002473223
"194-R16","R16",8,"Nyssa sinensis",0.53,0.000277549763126019,0.666666666666667,6,1.5402,0.344111154395533,1.61471734984229,-1.48966773855227,-0.906615442971476,1.23546616117146,0.607157682082956,0.0618622145888648,1.42985257571778,0.918907866010468,-3.00809094687592,0.93887657471327,-1.06679055055898,-8.18951031427463
"194-R16","R16",8,"Quercus serrata",1.13,0.000821263216408092,4,6,1.5402,0.733670951824438,1.47858392126626,-0.42125845667413,-0.439884151896178,1.4578884000126,-0.0536446415537374,-0.107902761149141,1.37461400595868,1.23278011113283,-2.30376707299385,1.55464817232024,-0.309694645398764,-7.10466689525617
"194-R16","R16",8,"Choerospondias axillaris",60.52,0.0521667798495898,1.60153397218646,6,1.5402,39.2935982339956,1.30420905648184,-1.16817422399463,0.260492387662216,1.19194553678162,1.03656389773495,0.314064134798207,0.904075210305074,1.12298216119261,-2.47137446560468,0.425290098651004,3.67106161079714,-2.95330938803169
"44-R17","R17",1,"Sapindus mukorossi",36.97,0.08977880388061,11.7394692220792,1,1.414,26.1456859971711,1.06037469019552,-0.721157730548578,-1.41831178325347,1.05565777515512,1.53828448519852,1.94780101334954,0.968936652482616,0.654740811204392,-3.21221182730359,-1.05163006026479,3.26368420547416,-2.41040636849935
"234-R18","R18",24,"Quercus serrata",0.84,0.00126311431980394,2,7,1.8792,0.446998722860792,1.76257509273739,-0.326221053250026,-0.519064640430313,1.73012903936143,0.0931805523330625,-0.305541248633536,1.74257462062578,0.895505962514677,-2.51340916911188,1.83604257145477,-0.805199541507344,-6.67417492521754
"234-R18","R18",24,"Choerospondias axillaris",109.01,0.044034367428347,1.56109385766658,7,1.8792,58.0087271179225,1.17208636338893,-1.17811378221155,0.0137150471114406,1.6319970105489,0.942966262054541,0.485695208273361,1.42386334217115,1.65867760528594,-3.0677436763951,0.719912788624862,4.0605934667777,-3.12278487202951
"234-R18","R18",24,"Cyclobalanopsis glauca",1.91,0.00429819671414701,0.666666666666667,7,1.8792,1.01638995317156,-1.08624380235092,0.624574872507415,1.82963014459491,0.0355728269179442,-0.326920033549999,-0.0421172362753161,0.168914892583143,-1.70452480390676,1.94004545035768,-0.277482133680235,0.0162570876959725,-5.44955971304533
"235-R18","R18",24,"Quercus serrata",0.64,0.0018941818320443,2.89442719099992,5,2.079,0.307840307840308,1.76257509273739,-0.326221053250026,-0.519064640430313,1.73012903936143,0.0931805523330625,-0.305541248633536,1.74257462062578,0.895505962514677,-2.51340916911188,1.83604257145477,-1.1781741115043,-6.26896828457911
"235-R18","R18",24,"Choerospondias axillaris",126.2,0.0285512227236111,2.66666666666667,5,2.079,60.7022607022607,1.17208636338893,-1.17811378221155,0.0137150471114406,1.6319970105489,0.942966262054541,0.485695208273361,1.42386334217115,1.65867760528594,-3.0677436763951,0.719912788624862,4.10598094123124,-3.55605551635021
"235-R18","R18",24,"Sapium sebiferum",0.65,0.00232465037864914,0.666666666666667,5,2.079,0.312650312650313,1.06119486778696,-1.68643600039124,-1.73603893467922,1.23324201274409,1.09859909231905,1.38594442339481,1.36759124907516,1.63433985373362,-3.92465098093298,-0.215182572189683,-1.16266992496833,-6.0641856260248
"239-R18","R18",24,"Nyssa sinensis",51.33,0.030398065747497,4,5,1.8875,27.194701986755,0.940187588716013,-1.5633980326832,-1.0323993380467,0.510714726015125,0.752870153187625,-0.174232536807627,0.843139300154125,0.472287362411742,-2.16336017905094,0.351100121289836,3.30302217443117,-3.4933762993213
"239-R18","R18",24,"Liquidambar formosana",29.73,0.0221691776557616,0.894427190999916,5,1.8875,15.7509933774834,0.854972236204141,-1.34568160331884,-0.88260645761457,-0.187410152880023,1.15839243305706,0.621549412759518,0.820834248188778,-0.581243846980987,-1.74009828770268,-0.872309047880251,2.75690343486896,-3.80905234870034
"165-S10","S10",8,"Castanea henryi",35.66,0.0785257053054416,5.60153397218646,6,1.4238,25.0456524792808,0.695182208633146,-0.0814524361895026,-0.864831362567049,0.934492251635046,0.00908431360760479,-0.237545011644847,1.77883974161388,0.273885388351685,-1.63166576911623,1.15710881734375,3.22070025874736,-2.54432925167555
"165-S10","S10",8,"Castanopsis sclerophylla",0.47,0.0013195453763311,0.894427190999916,6,1.4238,0.330102542491923,-0.64367033465161,0.401008246877813,0.341873990228357,-0.241025648231992,-1.31902160956019,-1.58741899025671,-0.284334688432745,-0.80179625873297,1.92063328753784,1.25804183398517,-1.10835193796567,-6.63046801357763
"165-S10","S10",8,"Choerospondias axillaris",77.01,0.11627083599514,0.894427190999916,6,1.4238,54.0876527602191,1.39872509604878,-1.09609930444692,-0.0388844632090023,1.10905349257911,1.04536633448873,0.754307497703707,1.008796234742,0.858306411637172,-2.62154958972652,0.0905529101776148,3.99060592986352,-2.15183301620844
"172-S10","S10",8,"Castanea henryi",22.54,0.00700801899108428,2.30864075337301,5,1.0506,21.4544070055207,0.695182208633146,-0.0814524361895026,-0.864831362567049,0.934492251635046,0.00908431360760479,-0.237545011644847,1.77883974161388,0.273885388351685,-1.63166576911623,1.15710881734375,3.06593007907391,-4.96070021543672
"172-S10","S10",8,"Liquidambar formosana",13.66,0.000199812939427423,0.707106781186547,5,1.0506,13.0020940415001,0.856842410368088,-1.63697640589596,-1.3408860563963,0.189501902941932,1.09919461513546,0.214242358267731,1.14407334589689,0.074115359187166,-2.35650415544261,-0.23992047725335,2.56511042460492,-8.51812893194777
"172-S10","S10",8,"Quercus serrata",0.19,0.000290714265297972,2.89442719099992,5,1.0506,0.180849038644584,1.38933812559261,-0.0487911546961733,-0.477539156130093,1.02302644279202,-0.00787791686716005,0.291595342228266,1.27516005695499,0.618688426230999,-1.86509905587412,0.954192767886566,-1.71009263635938,-8.143169679371
"172-S10","S10",8,"Choerospondias axillaris",77.91,0.134449948665883,2,5,1.0506,74.1576242147344,1.39872509604878,-1.09609930444692,-0.0388844632090023,1.10905349257911,1.04536633448873,0.754307497703707,1.008796234742,0.858306411637172,-2.62154958972652,0.0905529101776148,4.30619288480504,-2.00656327807557
"185-S10","S10",8,"Castanea henryi",16.49,0.00511131494808611,1.60153397218646,8,1.5128,10.9003172924379,0.695182208633146,-0.0814524361895026,-0.864831362567049,0.934492251635046,0.00908431360760479,-0.237545011644847,1.77883974161388,0.273885388351685,-1.63166576911623,1.15710881734375,2.3887918982094,-5.27629857947721
"185-S10","S10",8,"Nyssa sinensis",7.96,0.0237648054984244,2.66666666666667,8,1.5128,5.26176626123744,1.61471734984229,-1.76366281119098,-1.37525428953953,0.330520488003885,1.02560057911224,0.328591676481384,1.42985257571778,0.709266118983041,-3.11097871955802,0.114189973391803,1.66046676149418,-3.73954955332061
"185-S10","S10",8,"Liquidambar formosana",15.41,0.00403486840695525,2.89442719099992,8,1.5128,10.1864093072448,0.856842410368088,-1.63697640589596,-1.3408860563963,0.189501902941932,1.09919461513546,0.214242358267731,1.14407334589689,0.074115359187166,-2.35650415544261,-0.23992047725335,2.32105441096991,-5.51278159069036
"185-S10","S10",8,"Quercus serrata",0.51,0.0027394806071654,1.78885438199983,8,1.5128,0.337123215230037,1.38933812559261,-0.0487911546961733,-0.477539156130093,1.02302644279202,-0.00787791686716005,0.291595342228266,1.27516005695499,0.618688426230999,-1.86509905587412,0.954192767886566,-1.08730679162588,-5.8999869359795
"178-S14","S14",8,"Cyclobalanopsis glauca",22.64,0.00427871897643511,4,4,1.8876,11.9940665395211,-0.719622722471812,1.32487130018851,1.17351616532621,-0.416011541159622,-0.857121614496792,0.0641944156321932,-0.397716498907452,-1.36133741286876,2.2350480155403,-0.219040273628941,2.48441207246489,-5.45410161876022
"184-S15","S15",8,"Quercus fabri",16.88,0.000112299111522062,2,6,1.343,12.5688756515264,-0.156459088116325,1.00578957787124,0.074162939960943,0.803792141600572,-1.26913779998322,-1.06424993771595,-0.432720197859302,-0.323424473434461,1.22915643345373,1.55330305441545,2.53122357162671,-9.09434460789799
"184-S15","S15",8,"Lithocarpus glaber",0.84,0.00993834945630479,0.707106781186547,6,1.343,0.625465376023827,-1.06903125108217,1.19672413364935,1.38133679940051,-1.26070411945913,-1.58364512810964,-0.492449536381756,-0.941369549402775,-1.22099757131597,3.25274770846557,-0.0642525118403024,-0.469259304685878,-4.61135432277516
"184-S15","S15",8,"Cyclobalanopsis glauca",0.19,0.00121165065235418,2.97530742003968,6,1.343,0.141474311243485,-0.719622722471812,1.32487130018851,1.17351616532621,-0.416011541159622,-0.857121614496792,0.0641944156321932,-0.397716498907452,-1.36133741286876,2.2350480155403,-0.219040273628941,-1.95563712436275,-6.7157716735162
"119-S18","S18",2,"Choerospondias axillaris",85.93,0.145914932914371,4.57684139222614,3,1.56,55.0833333333333,0.713163321161578,-0.851461640943128,0.617429687542571,0.453225379890749,1.40259384294884,1.01533840438276,0.270416720108416,0.315395356181288,-1.54478357571885,-0.931268437303179,4.00884719006369,-1.92473147835245
"119-S18","S18",2,"Sapium sebiferum",1.13,0.000551943052277657,4,3,1.56,0.724358974358974,1.70439615670245,-1.71506428379007,-1.57329739534402,1.58121871264101,1.21338140849835,0.904746249685652,1.66340122660597,1.860790891124,-4.35645085001218,0.46137697189307,-0.322468188537197,-7.50206568317284
"70-S18","S18",2,"Choerospondias axillaris",203.33,0.0969628389480715,5.12218771533317,3,1.7177,118.373406299121,0.713163321161578,-0.851461640943128,0.617429687542571,0.453225379890749,1.40259384294884,1.01533840438276,0.270416720108416,0.315395356181288,-1.54478357571885,-0.931268437303179,4.77384408826141,-2.33342747750983
"70-S18","S18",2,"Sapium sebiferum",0.09,0.000272370531416438,2,3,1.7177,0.0523956453396984,1.70439615670245,-1.71506428379007,-1.57329739534402,1.58121871264101,1.21338140849835,0.904746249685652,1.66340122660597,1.860790891124,-4.35645085001218,0.46137697189307,-2.94893179531271,-8.20834717083154
"71-S18","S18",2,"Choerospondias axillaris",146.37,0.22068334630694,5.57770876399966,3,1.408,103.955965909091,0.713163321161578,-0.851461640943128,0.617429687542571,0.453225379890749,1.40259384294884,1.01533840438276,0.270416720108416,0.315395356181288,-1.54478357571885,-0.931268437303179,4.64396740476001,-1.51102642707614
